Member ID,0%,12.5%,25%,37.5%,50%,62.5%,75%,87.5%,100%,Load Combination
 55, -0.42, -0.42, -0.42, -0.42, -0.42, -0.42, -0.42, -0.42, -0.42, #2 - 1.4D,
 56, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, #2 - 1.4D,
 59, 0.876, 0.876, 0.876, 0.876, 0.876, 0.876, 0.876, 0.876, 0.876, #2 - 1.4D,
 60, -0.778, -0.778, -0.778, -0.778, -0.778, -0.778, -0.778, -0.778, -0.778, #2 - 1.4D,
 61, 0.808, 0.808, 0.808, 0.808, 0.808, 0.808, 0.808, 0.808, 0.808, #2 - 1.4D,
 62, -0.943, -0.943, -0.943, -0.943, -0.943, -0.943, -0.943, -0.943, -0.943, #2 - 1.4D,
 65, 1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.3, #2 - 1.4D,
 66, -1.498, -1.498, -1.498, -1.498, -1.498, -1.498, -1.498, -1.498, -1.498, #2 - 1.4D,
 67, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, #2 - 1.4D,
 68, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, #2 - 1.4D,
 69, 0.563, 0.563, 0.712, 0.712, 0.221, -0.31, -0.31, -0.355, -0.355, #2 - 1.4D,
 70, 0.101, 0.101, 0.101, 0.101, 0.101, 0.101, 0.101, 0.101, 0.101, #2 - 1.4D,
 71, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, #2 - 1.4D,
 72, -0.549, -0.549, -0.686, -0.686, -0.194, 0.333, 0.333, 0.366, 0.366, #2 - 1.4D,
 75, -0.603, -0.603, -0.603, -0.603, -0.603, -0.603, -0.603, -0.603, -0.603, #2 - 1.4D,
 76, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, #2 - 1.4D,
 77, 0.584, 0.584, 0.584, 0.584, 0.584, 0.584, 0.584, 0.584, 0.584, #2 - 1.4D,
 78, -0.597, -0.597, -0.597, -0.597, -0.597, -0.597, -0.597, -0.597, -0.597, #2 - 1.4D,

1,0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, #3 - 1.2D + 1.6L + 0.5Lr,
 2, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, #3 - 1.2D + 1.6L + 0.5Lr,
 3, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, #3 - 1.2D + 1.6L + 0.5Lr,
 4, -0.007, -0.007, -0.007, -0.007, -0.007, -0.007, -0.007, -0.007, -0.007, #3 - 1.2D + 1.6L + 0.5Lr,
 5, 0.011, 0.011, 0.011, 0.011, 0.011, 0.011, 0.011, 0.011, 0.011, #3 - 1.2D + 1.6L + 0.5Lr,
 6, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, #3 - 1.2D + 1.6L + 0.5Lr,
 7, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, #3 - 1.2D + 1.6L + 0.5Lr,
 8, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, #3 - 1.2D + 1.6L + 0.5Lr,
 9, -0.699, -0.699, -0.699, -0.699, -0.699, -0.699, -0.699, -0.699, -0.699, #3 - 1.2D + 1.6L + 0.5Lr,
 10, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, #3 - 1.2D + 1.6L + 0.5Lr,
 11, -0.508, -0.508, -0.508, -0.508, -0.508, -0.508, -0.508, -0.508, -0.508, #3 - 1.2D + 1.6L + 0.5Lr,
 12, 0.823, 0.823, 0.823, 0.823, 0.823, 0.823, 0.823, 0.823, 0.823, #3 - 1.2D + 1.6L + 0.5Lr,
 13, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, #3 - 1.2D + 1.6L + 0.5Lr,
 14, 0.456, 0.456, 0.456, 0.456, 0.456, 0.456, 0.456, 0.456, 0.456, #3 - 1.2D + 1.6L + 0.5Lr,
 15, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, #3 - 1.2D + 1.6L + 0.5Lr,
 16, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, #3 - 1.2D + 1.6L + 0.5Lr,
 17, -0.197, -0.197, -0.197, -0.197, -0.197, -0.197, -0.197, -0.197, -0.197, #3 - 1.2D + 1.6L + 0.5Lr,
 18, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, #3 - 1.2D + 1.6L + 0.5Lr,
 19, -0.453, -0.453, -0.453, -0.453, -0.453, -0.453, -0.453, -0.453, -0.453, #3 - 1.2D + 1.6L + 0.5Lr,
 20, -0.014, -0.014, -0.014, -0.014, -0.014, -0.014, -0.014, -0.014, -0.014, #3 - 1.2D + 1.6L + 0.5Lr,
 21, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, #3 - 1.2D + 1.6L + 0.5Lr,
 22, -0.055, -0.055, -0.055, -0.055, -0.055, -0.055, -0.055, -0.055, -0.055, #3 - 1.2D + 1.6L + 0.5Lr,
 23, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, #3 - 1.2D + 1.6L + 0.5Lr,
 24, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, #3 - 1.2D + 1.6L + 0.5Lr,
 25, -0.263, -0.263, -0.263, -0.263, -0.263, -0.263, -0.263, -0.263, -0.263, #3 - 1.2D + 1.6L + 0.5Lr,
 26, 0.262, 0.262, 0.262, 0.262, 0.262, 0.262, 0.262, 0.262, 0.262, #3 - 1.2D + 1.6L + 0.5Lr,
 27, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, #3 - 1.2D + 1.6L + 0.5Lr,
 28, -0.121, -0.121, -0.121, -0.121, -0.121, -0.121, -0.121, -0.121, -0.121, #3 - 1.2D + 1.6L + 0.5Lr,
 29, -4.518, -4.518, -0.603, -0.603, 0.666, 0.666, 4.533, 4.533, , #3 - 1.2D + 1.6L + 0.5Lr,
 30, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, #3 - 1.2D + 1.6L + 0.5Lr,
 31, -0.13, -0.13, -0.13, -0.13, -0.13, -0.13, -0.13, -0.13, -0.13, #3 - 1.2D + 1.6L + 0.5Lr,
 32, -5.284, -5.284, -1.939, -1.939, 1.999, 1.999, 5.328, 5.328, , #3 - 1.2D + 1.6L + 0.5Lr,
 33, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, #3 - 1.2D + 1.6L + 0.5Lr,
 34, 18.176, 18.176, 6.68, 6.68, 0.041, -6.575, -6.575, -17.931, -17.931, #3 - 1.2D + 1.6L + 0.5Lr,
 35, -18.205, -18.205, -6.685, -6.685, -0.032, 6.592, 6.592, 17.956, 17.956, #3 - 1.2D + 1.6L + 0.5Lr,
 36, 0.667, 0.667, 0.667, 0.667, 0.667, 0.667, 0.667, 0.667, 0.667, #3 - 1.2D + 1.6L + 0.5Lr,
 37, -0.686, -0.686, -0.686, -0.686, -0.686, -0.686, -0.686, -0.686, -0.686, #3 - 1.2D + 1.6L + 0.5Lr,
 38, 0.511, 0.511, 0.511, 0.511, 0.511, 0.511, 0.511, 0.511, 0.511, #3 - 1.2D + 1.6L + 0.5Lr,
 39, -0.01, -0.01, -0.01, -0.01, -0.01, -0.01, -0.01, -0.01, -0.01, #3 - 1.2D + 1.6L + 0.5Lr,
 40, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, #3 - 1.2D + 1.6L + 0.5Lr,
 41, -0.079, -0.079, -0.079, -0.079, -0.079, -0.079, -0.079, -0.079, -0.079, #3 - 1.2D + 1.6L + 0.5Lr,
 42, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, #3 - 1.2D + 1.6L + 0.5Lr,
 43, -0.035, -0.035, -0.035, -0.035, -0.035, -0.035, -0.035, -0.035, -0.035, #3 - 1.2D + 1.6L + 0.5Lr,
 44, -0.393, -0.393, -0.393, -0.393, -0.393, -0.393, -0.393, -0.393, -0.393, #3 - 1.2D + 1.6L + 0.5Lr,
 45, 0.393, 0.393, 0.393, 0.393, 0.393, 0.393, 0.393, 0.393, 0.393, #3 - 1.2D + 1.6L + 0.5Lr,
 46, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, #3 - 1.2D + 1.6L + 0.5Lr,
 47, -1.608, -1.608, -1.608, -1.608, -1.608, -1.608, -1.608, -1.608, -1.608, #3 - 1.2D + 1.6L + 0.5Lr,
 48, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, #3 - 1.2D + 1.6L + 0.5Lr,
 49, -1.007, -1.007, -1.007, -1.007, -1.007, -1.007, -1.007, -1.007, -1.007, #3 - 1.2D + 1.6L + 0.5Lr,
 50, 1.759, 1.759, 1.759, 1.759, 1.759, 1.759, 1.759, 1.759, 1.759, #3 - 1.2D + 1.6L + 0.5Lr,
 51, 0.041, 0.041, 0.041, 0.041, 0.041, 0.041, 0.041, 0.041, 0.041, #3 - 1.2D + 1.6L + 0.5Lr,
 52, 0.908, 0.908, 0.908, 0.908, 0.908, 0.908, 0.908, 0.908, 0.908, #3 - 1.2D + 1.6L + 0.5Lr,
 53, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, #3 - 1.2D + 1.6L + 0.5Lr,
 54, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, #3 - 1.2D + 1.6L + 0.5Lr,
 55, -0.455, -0.455, -0.455, -0.455, -0.455, -0.455, -0.455, -0.455, -0.455, #3 - 1.2D + 1.6L + 0.5Lr,
 56, 0.427, 0.427, 0.427, 0.427, 0.427, 0.427, 0.427, 0.427, 0.427, #3 - 1.2D + 1.6L + 0.5Lr,
 59, 1.004, 1.004, 1.004, 1.004, 1.004, 1.004, 1.004, 1.004, 1.004, #3 - 1.2D + 1.6L + 0.5Lr,
 60, -0.912, -0.912, -0.912, -0.912, -0.912, -0.912, -0.912, -0.912, -0.912, #3 - 1.2D + 1.6L + 0.5Lr,
 61, 0.692, 0.692, 0.692, 0.692, 0.692, 0.692, 0.692, 0.692, 0.692, #3 - 1.2D + 1.6L + 0.5Lr,
 62, -0.829, -0.829, -0.829, -0.829, -0.829, -0.829, -0.829, -0.829, -0.829, #3 - 1.2D + 1.6L + 0.5Lr,
 65, 1.594, 1.594, 1.594, 1.594, 1.594, 1.594, 1.594, 1.594, 1.594, #3 - 1.2D + 1.6L + 0.5Lr,
 66, -1.774, -1.774, -1.774, -1.774, -1.774, -1.774, -1.774, -1.774, -1.774, #3 - 1.2D + 1.6L + 0.5Lr,
 67, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, #3 - 1.2D + 1.6L + 0.5Lr,
 68, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, #3 - 1.2D + 1.6L + 0.5Lr,
 69, 0.517, 0.517, 0.652, 0.652, 0.207, -0.276, -0.276, -0.323, -0.323, #3 - 1.2D + 1.6L + 0.5Lr,
 70, 0.083, 0.083, 0.083, 0.083, 0.083, 0.083, 0.083, 0.083, 0.083, #3 - 1.2D + 1.6L + 0.5Lr,
 71, -0.051, -0.051, -0.051, -0.051, -0.051, -0.051, -0.051, -0.051, -0.051, #3 - 1.2D + 1.6L + 0.5Lr,
