Member ID,0%,12.5%,25%,37.5%,50%,62.5%,75%,87.5%,100%,Load Combination
 56, -2.613, -1.403, -0.392, 0.39, 0.909, 1.138, 1.077, 0.754, 0.201, #1 - Weight,
 59, 4.069, 3.902, 3.444, 2.665, 1.533, 0.025, -1.835, -4.018, -6.491, #1 - Weight,
 60, 4.133, 3.922, 3.421, 2.599, 1.422, -0.128, -2.033, -4.259, -6.775, #1 - Weight,
 61, 3.099, 2.337, 1.46, 0.469, -0.638, -1.86, -3.196, -4.648, -6.214, #1 - Weight,
 62, 3.082, 2.323, 1.449, 0.461, -0.643, -1.861, -3.195, -4.643, -6.206, #1 - Weight,
 65, 4.113, 3.061, 1.884, 0.574, -0.879, -2.481, -4.227, -6.106, -8.109, #1 - Weight,
 66, 4.074, 3.051, 1.905, 0.624, -0.799, -2.372, -4.088, -5.937, -7.911, #1 - Weight,
 67, -1.004, -0.104, 0.537, 0.92, 1.044, 0.91, 0.517, -0.134, -1.044, #1 - Weight,
 68, -0.996, -0.098, 0.541, 0.922, 1.044, 0.908, 0.513, -0.14, -1.052, #1 - Weight,
 69, -0.712, -0.152, 0.223, 0.793, 1.28, 0.793, 0.227, -0.152, -0.705, #1 - Weight,
 70, -1.557, -0.192, 0.85, 1.508, 1.729, 1.492, 0.818, -0.241, -1.622, #1 - Weight,
 71, -1.566, -0.199, 0.846, 1.506, 1.729, 1.494, 0.822, -0.235, -1.613, #1 - Weight,
 72, -0.712, -0.152, 0.223, 0.793, 1.28, 0.793, 0.227, -0.152, -0.705, #1 - Weight,
 75, 0.192, -0.081, -0.364, -0.658, -0.962, -1.276, -1.601, -1.935, -2.281, #1 - Weight,
 76, 0.171, -0.107, -0.395, -0.694, -1.002, -1.322, -1.651, -1.991, -2.341, #1 - Weight,
 77, 0.156, -0.219, -0.605, -1.004, -1.414, -1.835, -2.268, -2.711, -3.165, #1 - Weight,
 78, 0.167, -0.201, -0.581, -0.973, -1.377, -1.792, -2.218, -2.655, -3.103, #1 - Weight,

1,-0.942, -0.515, -0.087, 0.34, 0.768, 1.195, 1.622, 2.05, 2.477, #2 - 1.4D,
 2, 0.415, 0.263, 0.111, -0.041, -0.193, -0.345, -0.498, -0.65, -0.802, #2 - 1.4D,
 3, -0.407, -0.267, -0.127, 0.014, 0.154, 0.294, 0.435, 0.575, 0.715, #2 - 1.4D,
 4, 0.907, 0.484, 0.061, -0.363, -0.786, -1.209, -1.632, -2.055, -2.478, #2 - 1.4D,
 5, -0.364, -0.06, 0.243, 0.546, 0.849, 1.153, 1.456, 1.759, 2.062, #2 - 1.4D,
 6, 1.429, 0.994, 0.559, 0.123, -0.312, -0.748, -1.183, -1.619, -2.054, #2 - 1.4D,
 7, -1.468, -1.029, -0.59, -0.151, 0.288, 0.728, 1.167, 1.606, 2.045, #2 - 1.4D,
 8, 0.324, 0.025, -0.275, -0.574, -0.873, -1.173, -1.472, -1.771, -2.071, #2 - 1.4D,
 9, -8.637, -6.451, -4.426, -2.562, -0.859, 0.683, 2.065, 3.285, 4.345, #2 - 1.4D,
 10, -1.237, -0.394, 0.217, 0.597, 0.744, 0.661, 0.345, -0.202, -0.981, #2 - 1.4D,
 11, -6.95, -4.277, -1.965, -0.015, 1.573, 2.799, 3.662, 4.164, 4.304, #2 - 1.4D,
 12, -8.66, -6.474, -4.449, -2.584, -0.881, 0.662, 2.043, 3.264, 4.324, #2 - 1.4D,
 13, -0.826, -0.017, 0.561, 0.906, 1.021, 0.903, 0.554, -0.027, -0.84, #2 - 1.4D,
 14, -7.116, -4.416, -2.078, -0.102, 1.512, 2.765, 3.655, 4.183, 4.349, #2 - 1.4D,
 15, -2.035, -0.795, 0.083, 0.599, 0.754, 0.546, -0.024, -0.956, -2.249, #2 - 1.4D,
 16, -2.041, -0.8, 0.08, 0.598, 0.753, 0.547, -0.021, -0.952, -2.244, #2 - 1.4D,
 17, -2.415, -1.275, -0.368, 0.308, 0.752, 0.965, 0.946, 0.695, 0.212, #2 - 1.4D,
 18, -2.525, -1.362, -0.43, 0.27, 0.739, 0.975, 0.98, 0.754, 0.296, #2 - 1.4D,
 19, 4.339, 4.172, 3.644, 2.753, 1.5, -0.115, -2.092, -4.431, -7.132, #2 - 1.4D,
 20, 11.075, 6.503, 1.931, -2.641, -7.213, -11.785, -16.357, -20.929, -25.501, #2 - 1.4D,
 21, -6.375, -3.902, -1.428, 1.046, 3.519, 5.993, 8.467, 10.941, 13.414, #2 - 1.4D,
 22, 6.453, 3.952, 1.451, -1.05, -3.551, -6.052, -8.553, -11.054, -13.555, #2 - 1.4D,
 23, -11.136, -6.55, -1.964, 2.623, 7.209, 11.795, 16.382, 20.968, 25.554, #2 - 1.4D,
 24, 10.762, 6.225, 1.689, -2.847, -7.383, -11.919, -16.455, -20.991, -25.527, #2 - 1.4D,
 25, -8.583, -5.266, -1.949, 1.368, 4.685, 8.002, 11.319, 14.636, 17.953, #2 - 1.4D,
 26, 8.554, 5.241, 1.929, -1.384, -4.696, -8.009, -11.321, -14.634, -17.946, #2 - 1.4D,
 27, -10.801, -6.257, -1.712, 2.833, 7.377, 11.922, 16.466, 21.011, 25.556, #2 - 1.4D,
 28, -24.439, -5.591, 7.69, 15.401, 17.544, 14.118, 5.123, -9.44, -29.572, #2 - 1.4D,
 29, -9.075, -5.609, -3.386, -1.764, -1.427, -1.674, -3.248, -5.303, , #2 - 1.4D,
 30, -29.434, -9.334, 5.198, 14.161, 17.555, 15.38, 7.637, -5.675, -24.555, #2 - 1.4D,
 31, -24.857, -5.823, 7.641, 15.537, 17.865, 14.623, 5.813, -8.566, -28.513, #2 - 1.4D,
 32, -9.343, -6.846, -5.636, -4.298, -4.244, -4.293, -5.621, -6.84, , #2 - 1.4D,
 33, -28.473, -8.535, 5.834, 14.634, 17.866, 15.529, 7.623, -5.851, -24.894, #2 - 1.4D,
 34, -18.702, -4.105, 5.743, 10.118, 11.468, 9.991, 5.476, -4.521, -19.276, #2 - 1.4D,
 35, -18.721, -4.112, 5.744, 10.121, 11.472, 9.995, 5.48, -4.516, -19.271, #2 - 1.4D,
 36, -7.046, -0.339, 4.363, 7.061, 7.754, 6.442, 3.125, -2.196, -9.522, #2 - 1.4D,
 37, -7.171, -0.433, 4.301, 7.03, 7.755, 6.475, 3.19, -2.1, -9.394, #2 - 1.4D,
 38, 4.329, 4.176, 3.661, 2.783, 1.544, -0.057, -2.021, -4.346, -7.033, #2 - 1.4D,
 39, 26.887, 22.119, 17.35, 12.582, 7.814, 3.046, -1.722, -6.491, -11.259, #2 - 1.4D,
 40, -14.441, -11.757, -9.073, -6.39, -3.706, -1.022, 1.662, 4.346, 7.03, #2 - 1.4D,
 41, 14.602, 11.875, 9.149, 6.423, 3.697, 0.971, -1.755, -4.481, -7.207, #2 - 1.4D,
 42, -27.005, -22.207, -17.41, -12.613, -7.815, -3.018, 1.78, 6.577, 11.375, #2 - 1.4D,
 43, 26.816, 22.088, 17.359, 12.631, 7.902, 3.174, -1.555, -6.283, -11.011, #2 - 1.4D,
 44, -19.174, -15.666, -12.158, -8.651, -5.143, -1.635, 1.872, 5.38, 8.888, #2 - 1.4D,
 45, 19.165, 15.66, 12.154, 8.649, 5.144, 1.638, -1.867, -5.372, -8.877, #2 - 1.4D,
 46, -26.858, -22.119, -17.38, -12.641, -7.902, -3.163, 1.576, 6.315, 11.054, #2 - 1.4D,
 47, -11.234, -8.444, -5.828, -3.399, -1.17, 0.85, 2.669, 4.302, 5.76, #2 - 1.4D,
 48, -1.67, -0.635, 0.146, 0.649, 0.853, 0.743, 0.332, -0.356, -1.298, #2 - 1.4D,
 49, -8.924, -5.488, -2.457, 0.122, 2.207, 3.768, 4.833, 5.448, 5.657, #2 - 1.4D,
 50, -11.036, -8.275, -5.688, -3.289, -1.09, 0.9, 2.69, 4.293, 5.722, #2 - 1.4D,
 51, -0.985, 0.002, 0.733, 1.188, 1.343, 1.184, 0.724, -0.013, -1.003, #2 - 1.4D,
 52, -9.461, -5.939, -2.823, -0.158, 2.013, 3.659, 4.81, 5.51, 5.805, #2 - 1.4D,
 53, -2.634, -1.093, 0.043, 0.728, 0.935, 0.662, -0.089, -1.29, -2.897, #2 - 1.4D,
 54, -2.651, -1.105, 0.034, 0.724, 0.935, 0.666, -0.081, -1.278, -2.881, #2 - 1.4D,
 55, -3.521, -1.859, -0.473, 0.59, 1.286, 1.576, 1.46, 0.977, 0.171, #2 - 1.4D,
 56, -3.658, -1.965, -0.548, 0.546, 1.272, 1.593, 1.508, 1.056, 0.281, #2 - 1.4D,
 59, 5.696, 5.462, 4.822, 3.731, 2.146, 0.036, -2.569, -5.625, -9.087, #2 - 1.4D,
 60, 5.786, 5.491, 4.79, 3.638, 1.991, -0.18, -2.846, -5.962, -9.485, #2 - 1.4D,
 61, 4.339, 3.272, 2.045, 0.656, -0.893, -2.604, -4.475, -6.507, -8.7, #2 - 1.4D,
 62, 4.314, 3.252, 2.029, 0.645, -0.9, -2.606, -4.472, -6.5, -8.688, #2 - 1.4D,
 65, 5.758, 4.285, 2.638, 0.804, -1.23, -3.474, -5.918, -8.548, -11.353, #2 - 1.4D,
 66, 5.703, 4.272, 2.667, 0.874, -1.119, -3.321, -5.723, -8.312, -11.075, #2 - 1.4D,
 67, -1.406, -0.146, 0.752, 1.288, 1.462, 1.274, 0.724, -0.188, -1.462, #2 - 1.4D,
 68, -1.395, -0.138, 0.758, 1.291, 1.462, 1.271, 0.719, -0.196, -1.473, #2 - 1.4D,
 69, -0.997, -0.213, 0.312, 1.111, 1.791, 1.11, 0.318, -0.213, -0.987, #2 - 1.4D,
 70, -2.179, -0.269, 1.191, 2.111, 2.421, 2.088, 1.145, -0.338, -2.271, #2 - 1.4D,
 71, -2.192, -0.279, 1.184, 2.108, 2.421, 2.091, 1.151, -0.328, -2.258, #2 - 1.4D,
