Member ID,0%,12.5%,25%,37.5%,50%,62.5%,75%,87.5%,100%,Load Combination
 11, 0.004, -0.001, -0.006, -0.011, -0.016, -0.021, -0.026, -0.031, -0.036, #3 - 1.2D + 1.6L + 0.5Lr,
 12, -0.077, -0.063, -0.048, -0.034, -0.02, -0.006, 0.008, 0.022, 0.037, #3 - 1.2D + 1.6L + 0.5Lr,
 13, -0.198, -0.199, -0.199, -0.2, -0.201, -0.202, -0.203, -0.203, -0.204, #3 - 1.2D + 1.6L + 0.5Lr,
 14, 0.243, 0.2, 0.156, 0.113, 0.069, 0.026, -0.017, -0.061, -0.104, #3 - 1.2D + 1.6L + 0.5Lr,
 15, 0.091, 0.069, 0.046, 0.024, 0.001, -0.022, -0.044, -0.067, -0.089, #3 - 1.2D + 1.6L + 0.5Lr,
 16, -0.092, -0.069, -0.046, -0.024, -0.001, 0.022, 0.044, 0.067, 0.09, #3 - 1.2D + 1.6L + 0.5Lr,
 17, 0.143, 0.078, 0.013, -0.052, -0.116, -0.181, -0.246, -0.311, -0.375, #3 - 1.2D + 1.6L + 0.5Lr,
 18, -0.146, -0.08, -0.015, 0.051, 0.117, 0.182, 0.248, 0.313, 0.379, #3 - 1.2D + 1.6L + 0.5Lr,
 19, -0.105, -0.061, -0.017, 0.026, 0.07, 0.113, 0.157, 0.2, 0.244, #3 - 1.2D + 1.6L + 0.5Lr,
 20, -3.718, -2.104, -0.491, 1.123, 2.736, 4.35, 5.963, 7.577, 9.19, #3 - 1.2D + 1.6L + 0.5Lr,
 21, -3.811, -2.09, -0.369, 1.351, 3.072, 4.793, 6.514, 8.235, 9.956, #3 - 1.2D + 1.6L + 0.5Lr,
 22, -3.763, -2.058, -0.354, 1.351, 3.055, 4.76, 6.464, 8.169, 9.873, #3 - 1.2D + 1.6L + 0.5Lr,
 23, -3.72, -2.106, -0.492, 1.122, 2.736, 4.35, 5.965, 7.579, 9.193, #3 - 1.2D + 1.6L + 0.5Lr,
 24, 4.173, 2.478, 0.783, -0.912, -2.607, -4.302, -5.997, -7.692, -9.387, #3 - 1.2D + 1.6L + 0.5Lr,
 25, 4.318, 2.694, 1.069, -0.555, -2.18, -3.804, -5.429, -7.053, -8.677, #3 - 1.2D + 1.6L + 0.5Lr,
 26, 4.358, 2.719, 1.081, -0.557, -2.195, -3.833, -5.471, -7.109, -8.748, #3 - 1.2D + 1.6L + 0.5Lr,
 27, 4.173, 2.477, 0.782, -0.914, -2.609, -4.305, -6, -7.696, -9.391, #3 - 1.2D + 1.6L + 0.5Lr,
 28, 0.001, 0.002, 0.003, 0.003, 0.004, 0.004, 0.005, 0.006, 0.006, #3 - 1.2D + 1.6L + 0.5Lr,
 29, -0.042, -0.019, 0.004, 0.002, 0, 0.002, 0.004, -0.021, , #3 - 1.2D + 1.6L + 0.5Lr,
 30, 0.007, 0.006, 0.005, 0.005, 0.004, 0.004, 0.003, 0.002, 0.002, #3 - 1.2D + 1.6L + 0.5Lr,
 31, 0.021, 0.013, 0.004, -0.005, -0.014, -0.023, -0.032, -0.041, -0.05, #3 - 1.2D + 1.6L + 0.5Lr,
 32, 0, 0.001, 0.002, 0.001, 0, 0.001, 0.002, 0.001, , #3 - 1.2D + 1.6L + 0.5Lr,
 33, -0.051, -0.042, -0.033, -0.023, -0.014, -0.005, 0.004, 0.013, 0.022, #3 - 1.2D + 1.6L + 0.5Lr,
 34, -0.005, 0.009, 0.012, 0.001, -0.002, 0.001, 0.013, 0.007, -0.012, #3 - 1.2D + 1.6L + 0.5Lr,
 35, 0.002, -0.01, -0.012, -0.001, 0.002, -0.001, -0.014, -0.006, 0.015, #3 - 1.2D + 1.6L + 0.5Lr,
 36, -0.028, -0.014, -0.001, 0.013, 0.026, 0.039, 0.053, 0.066, 0.08, #3 - 1.2D + 1.6L + 0.5Lr,
 37, 0.028, 0.015, 0.001, -0.012, -0.026, -0.039, -0.053, -0.066, -0.08, #3 - 1.2D + 1.6L + 0.5Lr,
 38, -0.037, -0.032, -0.026, -0.021, -0.016, -0.01, -0.005, 0, 0.005, #3 - 1.2D + 1.6L + 0.5Lr,
 39, -9.956, -8.176, -6.396, -4.616, -2.836, -1.056, 0.724, 2.504, 4.284, #3 - 1.2D + 1.6L + 0.5Lr,
 40, -11.18, -9.143, -7.105, -5.067, -3.029, -0.991, 1.047, 3.084, 5.122, #3 - 1.2D + 1.6L + 0.5Lr,
 41, -11.114, -9.093, -7.072, -5.052, -3.031, -1.011, 1.01, 3.03, 5.051, #3 - 1.2D + 1.6L + 0.5Lr,
 42, -9.964, -8.183, -6.402, -4.621, -2.84, -1.059, 0.722, 2.503, 4.284, #3 - 1.2D + 1.6L + 0.5Lr,
 43, 10.155, 8.295, 6.435, 4.574, 2.714, 0.853, -1.007, -2.867, -4.728, #3 - 1.2D + 1.6L + 0.5Lr,
 44, 9.783, 7.842, 5.901, 3.959, 2.018, 0.077, -1.864, -3.806, -5.747, #3 - 1.2D + 1.6L + 0.5Lr,
 45, 9.841, 7.884, 5.926, 3.969, 2.012, 0.054, -1.903, -3.86, -5.817, #3 - 1.2D + 1.6L + 0.5Lr,
 46, 10.153, 8.293, 6.433, 4.573, 2.712, 0.852, -1.008, -2.869, -4.729, #3 - 1.2D + 1.6L + 0.5Lr,
 47, 0.136, 0.099, 0.063, 0.026, -0.01, -0.047, -0.083, -0.12, -0.156, #3 - 1.2D + 1.6L + 0.5Lr,
 48, -0.089, -0.083, -0.076, -0.07, -0.064, -0.057, -0.051, -0.045, -0.038, #3 - 1.2D + 1.6L + 0.5Lr,
 49, 0.071, 0.064, 0.056, 0.049, 0.041, 0.034, 0.026, 0.019, 0.011, #3 - 1.2D + 1.6L + 0.5Lr,
 50, 0.106, 0.088, 0.071, 0.054, 0.037, 0.02, 0.003, -0.014, -0.031, #3 - 1.2D + 1.6L + 0.5Lr,
 51, 0.303, 0.31, 0.316, 0.323, 0.329, 0.336, 0.343, 0.349, 0.356, #3 - 1.2D + 1.6L + 0.5Lr,
 52, -0.498, -0.411, -0.324, -0.237, -0.15, -0.063, 0.023, 0.11, 0.197, #3 - 1.2D + 1.6L + 0.5Lr,
 53, -0.146, -0.11, -0.074, -0.038, -0.003, 0.033, 0.069, 0.105, 0.141, #3 - 1.2D + 1.6L + 0.5Lr,
 54, 0.148, 0.112, 0.075, 0.039, 0.003, -0.034, -0.07, -0.106, -0.143, #3 - 1.2D + 1.6L + 0.5Lr,
 55, -0.189, -0.093, 0.004, 0.1, 0.197, 0.293, 0.39, 0.486, 0.583, #3 - 1.2D + 1.6L + 0.5Lr,
 56, 0.224, 0.119, 0.014, -0.091, -0.196, -0.301, -0.406, -0.511, -0.616, #3 - 1.2D + 1.6L + 0.5Lr,
 59, 0.012, 0.018, 0.025, 0.031, 0.037, 0.043, 0.05, 0.056, 0.062, #3 - 1.2D + 1.6L + 0.5Lr,
 60, 0.195, 0.108, 0.022, -0.065, -0.152, -0.239, -0.325, -0.412, -0.499, #3 - 1.2D + 1.6L + 0.5Lr,
 61, 0.076, 0.058, 0.039, 0.021, 0.003, -0.016, -0.034, -0.052, -0.07, #3 - 1.2D + 1.6L + 0.5Lr,
 62, 0.036, 0.022, 0.008, -0.006, -0.02, -0.034, -0.048, -0.062, -0.076, #3 - 1.2D + 1.6L + 0.5Lr,
 65, -0.157, -0.12, -0.084, -0.048, -0.011, 0.025, 0.061, 0.098, 0.134, #3 - 1.2D + 1.6L + 0.5Lr,
 66, -0.029, -0.013, 0.004, 0.02, 0.037, 0.053, 0.07, 0.087, 0.103, #3 - 1.2D + 1.6L + 0.5Lr,
 67, 0.113, 0.081, 0.049, 0.018, -0.014, -0.046, -0.078, -0.109, -0.141, #3 - 1.2D + 1.6L + 0.5Lr,
 68, -0.112, -0.081, -0.049, -0.018, 0.014, 0.046, 0.077, 0.109, 0.141, #3 - 1.2D + 1.6L + 0.5Lr,
 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, #3 - 1.2D + 1.6L + 0.5Lr,
 70, 0.168, 0.118, 0.069, 0.02, -0.029, -0.079, -0.128, -0.177, -0.227, #3 - 1.2D + 1.6L + 0.5Lr,
 71, -0.168, -0.119, -0.07, -0.02, 0.029, 0.078, 0.128, 0.177, 0.227, #3 - 1.2D + 1.6L + 0.5Lr,
 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, #3 - 1.2D + 1.6L + 0.5Lr,
 75, 0.577, 0.405, 0.234, 0.062, -0.11, -0.282, -0.453, -0.625, -0.797, #3 - 1.2D + 1.6L + 0.5Lr,
 76, -0.579, -0.407, -0.235, -0.064, 0.108, 0.28, 0.452, 0.624, 0.796, #3 - 1.2D + 1.6L + 0.5Lr,
 77, 0.938, 0.71, 0.481, 0.252, 0.024, -0.205, -0.434, -0.662, -0.891, #3 - 1.2D + 1.6L + 0.5Lr,
 78, -0.92, -0.693, -0.467, -0.24, -0.014, 0.213, 0.439, 0.666, 0.892, #3 - 1.2D + 1.6L + 0.5Lr,

1,1.056, 0.706, 0.356, 0.007, -0.343, -0.693, -1.042, -1.392, -1.742, #4 - 1.2D + 1.6Lr + 1.0L,
 2, 0.59, 0.323, 0.057, -0.21, -0.476, -0.742, -1.009, -1.275, -1.542, #4 - 1.2D + 1.6Lr + 1.0L,
 3, 0.618, 0.343, 0.068, -0.207, -0.482, -0.758, -1.033, -1.308, -1.583, #4 - 1.2D + 1.6Lr + 1.0L,
 4, 1.053, 0.703, 0.354, 0.004, -0.346, -0.696, -1.046, -1.396, -1.746, #4 - 1.2D + 1.6Lr + 1.0L,
 5, -0.65, -0.34, -0.031, 0.278, 0.588, 0.897, 1.207, 1.516, 1.826, #4 - 1.2D + 1.6Lr + 1.0L,
 6, -0.909, -0.594, -0.279, 0.036, 0.351, 0.666, 0.981, 1.296, 1.611, #4 - 1.2D + 1.6Lr + 1.0L,
