Member ID,0%,12.5%,25%,37.5%,50%,62.5%,75%,87.5%,100%,Load Combination
 12, 9.066, 8.422, 7.779, 7.135, 6.492, 5.848, 5.205, 4.561, 3.918, #2 - 1.4D,
 13, 3.083, 2.311, 1.539, 0.766, -0.006, -0.778, -1.55, -2.323, -3.095, #2 - 1.4D,
 14, 7.683, 6.718, 5.752, 4.787, 3.822, 2.856, 1.891, 0.926, -0.04, #2 - 1.4D,
 15, 3.79, 2.825, 1.859, 0.894, -0.071, -1.037, -2.002, -2.967, -3.933, #2 - 1.4D,
 16, 3.794, 2.828, 1.863, 0.898, -0.068, -1.033, -1.998, -2.964, -3.929, #2 - 1.4D,
 17, 4.184, 3.411, 2.639, 1.867, 1.095, 0.322, -0.45, -1.222, -1.995, #2 - 1.4D,
 18, 4.264, 3.492, 2.72, 1.948, 1.175, 0.403, -0.369, -1.142, -1.914, #2 - 1.4D,
 19, 0.038, -0.928, -1.893, -2.858, -3.824, -4.789, -5.754, -6.72, -7.685, #2 - 1.4D,
 20, -11.43, -11.43, -11.43, -11.43, -11.43, -11.43, -11.43, -11.43, -11.43, #2 - 1.4D,
 21, 6.184, 6.184, 6.184, 6.184, 6.184, 6.184, 6.184, 6.184, 6.184, #2 - 1.4D,
 22, -6.252, -6.252, -6.252, -6.252, -6.252, -6.252, -6.252, -6.252, -6.252, #2 - 1.4D,
 23, 11.466, 11.466, 11.466, 11.466, 11.466, 11.466, 11.466, 11.466, 11.466, #2 - 1.4D,
 24, -11.34, -11.34, -11.34, -11.34, -11.34, -11.34, -11.34, -11.34, -11.34, #2 - 1.4D,
 25, 8.292, 8.292, 8.292, 8.292, 8.292, 8.292, 8.292, 8.292, 8.292, #2 - 1.4D,
 26, -8.281, -8.281, -8.281, -8.281, -8.281, -8.281, -8.281, -8.281, -8.281, #2 - 1.4D,
 27, 11.362, 11.362, 11.362, 11.362, 11.362, 11.362, 11.362, 11.362, 11.362, #2 - 1.4D,
 28, 34.613, 25.703, 16.793, 7.883, -1.027, -9.937, -18.846, -27.756, -36.666, #2 - 1.4D,
 29, 13.691, 9.414, 7.543, 3.266, 1.316, -2.961, -4.711, -8.988, , #2 - 1.4D,
 30, 36.615, 27.705, 18.796, 9.886, 0.976, -7.934, -16.844, -25.754, -34.664, #2 - 1.4D,
 31, 34.908, 25.998, 17.088, 8.179, -0.731, -9.641, -18.551, -27.461, -36.371, #2 - 1.4D,
 32, 10.463, 6.186, 6.596, 2.32, 1.972, -2.304, -1.923, -6.2, , #2 - 1.4D,
 33, 36.355, 27.445, 18.535, 9.626, 0.716, -8.194, -17.104, -26.014, -34.924, #2 - 1.4D,
 34, 41.919, 36.573, 14.234, 8.888, -0.168, -9.26, -14.606, -36.995, -42.341, #2 - 1.4D,
 35, 41.952, 36.606, 14.24, 8.894, -0.166, -9.259, -14.605, -36.994, -42.34, #2 - 1.4D,
 36, 20.558, 15.212, 9.866, 4.52, -0.825, -6.171, -11.517, -16.863, -22.209, #2 - 1.4D,
 37, 20.643, 15.297, 9.951, 4.605, -0.741, -6.087, -11.433, -16.779, -22.125, #2 - 1.4D,
 38, 0.074, -0.891, -1.857, -2.822, -3.787, -4.753, -5.718, -6.684, -7.649, #2 - 1.4D,
 39, -12.715, -12.715, -12.715, -12.715, -12.715, -12.715, -12.715, -12.715, -12.715, #2 - 1.4D,
 40, 7.157, 7.157, 7.157, 7.157, 7.157, 7.157, 7.157, 7.157, 7.157, #2 - 1.4D,
