c_h	Mn	Pn	phiMn	phiPn	c_b	Mnb	Pnb	phiMnb	phiPnb	phiVh	phiVb
187.64307692307693	87.87676468277076	1011.945111738859	57.11989704380099	657.7643226302584	187.64307692307693	93.21004908395913	983.8886246198576	60.58653190457344	639.5276060029075	304.7101825685706	304.7101825685706
183.17538461538464	88.79009222419201	970.8167210568271	57.71355994572481	631.0308686869377	183.17538461538464	94.76101550680885	943.6697129640615	61.59466007942575	613.38531342664	304.7101825685706	304.7101825685706
178.7076923076923	89.82635047383692	928.6487017637702	58.387127807994005	603.6216561464506	178.7076923076923	96.30457877704235	902.4566466485521	62.59797620507753	586.5968203215589	304.7101825685706	304.7101825685706
174.24	91.04762568620548	885.3610824280718	59.18095669603356	575.4847035782467	174.24	97.84610988697794	860.1729522379679	63.59997142653567	559.1124189546791	304.7101825685706	304.7101825685706
169.77230769230772	92.25594952465075	840.8654735726808	59.96636719102299	546.5625578222425	169.77230769230772	99.39154519654643	816.7341064616442	64.60450437775518	530.8771692000687	304.7101825685706	304.7101825685706
165.30461538461537	93.2690567853178	797.1017199307607	60.73354145004805	519.0447080294712	165.30461538461537	100.69749394858545	774.7635015038418	65.57067942392979	504.49884296433765	304.7101825685706	304.7101825685706
160.83692307692309	93.11369317735384	764.6027849487348	61.4157941780899	504.3155916817038	160.83692307692309	100.46587210489601	748.3461247820597	66.26513365079634	493.59304743766893	304.7101825685706	304.7101825685706
156.3692307692308	92.88546113010531	731.4088147369666	62.09141416431178	488.92697615668163	156.3692307692308	100.15702420845199	721.5812304454064	66.95225706939377	482.3575023223726	304.7101825685706	304.7101825685706
151.90153846153845	92.58474513887846	697.4584826575376	62.76231607588881	472.80045619502863	151.90153846153845	99.77095025925341	694.4381551749226	67.63377601753041	470.753004988761	304.7101825685706	304.7101825685706
147.43384615384616	92.21197630447107	662.683028540661	63.430662488227064	455.8455984203941	147.43384615384616	99.30765025730025	666.8825188857151	68.3116260860823	458.73433874865856	304.7101825685706	304.7101825685706
142.96615384615387	91.76763961528077	627.0050971953258	64.0989051709321	437.9576551745799	142.96615384615387	98.76712420259256	638.8756439822782	68.98798481478501	446.2491297729663	304.7101825685706	304.7101825685706
138.49846153846153	91.25228263885315	590.3373521155518	64.76983487414037	419.0147545994812	138.49846153846153	98.14937209513032	610.3738622116219	69.66531071624323	433.2364421326318	304.7101825685706	304.7101825685706
134.03076923076924	90.66652595173993	552.5808119278955	65.44664172148583	398.87442516174525	134.03076923076924	97.45439393491351	581.3276828870247	70.34639010474217	419.62504006097873	304.7101825685706	304.7101825685706
129.56307692307695	90.01107572725864	513.6228426556797	66.13298893207266	377.3692681057604	129.56307692307695	96.68218972194215	551.6807890201476	71.03439361377889	405.33122418020116	304.7101825685706	304.7101825685706
125.0953846153846	89.2867390206292	473.33471975412914	66.8331034196286	354.30153037753655	125.0953846153846	95.83275945621622	521.368818338603	71.73294482449289	390.25611796330406	304.7101825685706	304.7101825685706
120.62769230769231	88.2030076180557	441.0719581392012	67.32942229030893	336.69056114917055	120.62769230769231	94.90610313773577	490.3178734185399	72.4462041448591	374.2822387512916	304.7101825685706	304.7101825685706
116.16000000000003	87.32186444999381	411.55593218875237	68.05083229551242	320.7297954298553	116.16000000000003	93.90222076650073	458.44268800166714	73.17897204561781	357.2691292702647	304.7101825685706	304.7101825685706
111.69230769230768	86.54480449803695	381.3054896391903	68.93741323809151	303.72954519535506	111.69230769230768	92.82111234251114	425.64435322836727	73.93681707282785	339.0477434336305	304.7101825685706	304.7101825685706
107.22461538461539	85.71585586599493	350.22882841562665	69.87812732523781	285.51700753308415	107.22461538461539	91.66277786576701	391.8074754290877	74.72623586355776	319.41316315871313	304.7101825685706	304.7101825685706
102.7569230769231	84.08010393615618	309.9766646431093	70.25163706689631	258.99549506087675	102.7569230769231	89.41625801305825	346.1510749132624	74.71016580311449	289.22038088330004	304.7101825685706	304.7101825685706
98.28923076923076	82.3036446089704	267.6193554567699	70.59021054863418	229.53183590273431	98.28923076923076	86.9644729703119	313.4348384028858	74.58771098644934	268.8268708057353	304.7101825685706	304.7101825685706
93.82153846153847	80.40579991998885	223.16476143949754	70.91289841876191	196.81739469483435	93.82153846153847	84.32698583095451	279.539514459287	74.37113972053476	246.5364092218112	304.7101825685706	304.7101825685706
89.35384615384618	78.37994597285541	176.29828986665188	70.54195137556987	158.6684608799867	89.35384615384618	81.48752518840766	244.28823996748216	73.3387726695669	219.85941597073395	304.7101825685706	304.7101825685706
84.88615384615383	76.21806436671778	126.6391179662996	68.59625793004601	113.97520616966963	84.88615384615383	78.42639407681307	207.466917472491	70.58375466913176	186.7202257252419	304.7101825685706	304.7101825685706
80.41846153846154	73.72115024466058	79.8915105493096	66.34903522019452	71.90235949437864	80.41846153846154	75.1195184267887	168.81387230711658	67.60756658410983	151.93248507640493	304.7101825685706	304.7101825685706
75.95076923076925	70.60965197459167	44.2015461742616	63.5486867771325	39.781391556835445	75.95076923076925	71.53715968203882	128.00585929423204	64.38344371383494	115.20527336480883	304.7101825685706	304.7101825685706
71.48307692307691	67.24435497376281	6.59231356002437	60.519919476386534	5.933082204021933	71.48307692307691	67.64214464719387	84.6388219624287	60.877930182474486	76.17493976618583	304.7101825685706	304.7101825685706
67.01538461538462	63.589944706572986	-33.320040941238695	57.230950235915685	-29.988036847114827	67.01538461538462	63.38738727478583	38.20095544792403	57.048648547307245	34.38085990313163	304.7101825685706	304.7101825685706
62.54769230769233	59.60101677010652	-76.02904344817671	53.64091509309587	-68.42613910335903	62.54769230769233	58.7123483609271	-11.96577507414727	52.84111352483439	-10.769197566732544	304.7101825685706	304.7101825685706
58.079999999999984	55.21819617593516	-122.1800742697923	49.69637655834165	-109.96206684281307	58.079999999999984	53.537861254380054	-66.72187668245513	48.18407512894205	-60.04968901420962	304.7101825685706	304.7101825685706
53.612307692307695	55.812257739396706	-172.6336404847534	50.231031965457035	-155.3702764362781	53.612307692307695	55.0249590422617	-127.21469214855716	49.52246313803553	-114.49322293370145	304.7101825685706	304.7101825685706
49.144615384615406	56.92460515076092	-228.5631608367003	51.232144635684826	-205.70684475303025	49.144615384615406	57.22884664493179	-195.00877979730694	51.50596198043861	-175.50790181757625	304.7101825685706	304.7101825685706
44.67692307692306	58.61465062415414	-291.61142156672986	52.753185561738725	-262.4502794100569	44.67692307692306	60.228740347892064	-272.2945212835001	54.20586631310286	-245.0650691551501	304.7101825685706	304.7101825685706
40.20923076923077	61.10070219783747	-364.1513361342009	54.99063197805373	-327.7362025207808	40.20923076923077	64.31571753549066	-362.2358012196154	57.8841457819416	-326.0122210976539	304.7101825685706	304.7101825685706
35.74153846153848	59.23543851344605	-390.2337593394959	53.311894662101444	-351.21038340554634	35.74153846153848	62.6266830632411	-390.2337593394959	56.364014756916994	-351.21038340554634	304.7101825685706	304.7101825685706
31.273846153846137	56.764261139874435	-410.56957780103454	51.087835025886996	-369.5126200209311	31.273846153846137	60.15550568966949	-410.56957780103454	54.13995512070254	-369.5126200209311	304.7101825685706	304.7101825685706
26.806153846153848	54.21585771354829	-430.90539626257294	48.79427194219346	-387.81485663631565	26.806153846153848	57.60710226334334	-430.90539626257294	51.84639203700901	-387.81485663631565	304.7101825685706	304.7101825685706
22.33846153846156	51.590228234467595	-451.2412147241113	46.431205411020834	-406.11709325170017	22.33846153846156	54.98147278426264	-451.2412147241113	49.483325505836376	-406.11709325170017	304.7101825685706	304.7101825685706
17.870769230769213	48.8873727026323	-471.5770331856499	43.99863543236907	-424.4193298670849	17.870769230769213	52.27861725242735	-471.5770331856499	47.05075552718462	-424.4193298670849	304.7101825685706	304.7101825685706
13.403076923076924	46.10729111804249	-491.9128516471883	41.49656200623824	-442.7215664824695	13.403076923076924	49.498535667837544	-491.9128516471883	44.54868210105379	-442.7215664824695	304.7101825685706	304.7101825685706
8.935384615384635	43.24998348069812	-512.2486701087266	38.92498513262831	-461.023803097854	8.935384615384635	46.641228030493174	-512.2486701087266	41.97710522744386	-461.023803097854	304.7101825685706	304.7101825685706
4.467692307692346	40.3154497905992	-532.584488570265	36.28390481153929	-479.32603971323846	4.467692307692346	43.70669434039426	-532.584488570265	39.33602490635483	-479.32603971323846	304.7101825685706	304.7101825685706
0	37.30369004774569	-552.9203070318036	33.57332104297112	-497.6282763286233	0	40.694934597540744	-552.9203070318036	36.62544113778667	-497.6282763286233	304.7101825685706	304.7101825685706
-4.467692307692289	-40.39267584335372	532.5844885702652	-26.25523929817992	346.1799175706724	-4.467692307692289	-43.783920393148776	532.5844885702652	-28.459548255546704	346.1799175706724	304.7101825685706	304.7101825685706
-8.935384615384578	-43.558887691716315	512.2486701087269	-28.313276999615606	332.96163557067246	-8.935384615384578	-46.95013224151136	512.2486701087269	-30.517585956982387	332.96163557067246	304.7101825685706	304.7101825685706
-13.403076923076924	-46.802325592833505	491.9128516471883	-30.42151163534178	319.7433535706724	-13.403076923076924	-50.193570142628545	491.9128516471883	-32.62582059270856	319.7433535706724	304.7101825685706	304.7101825685706
-17.870769230769213	-50.1229895467052	471.5770331856499	-32.57994320535838	306.5250715706724	-17.870769230769213	-53.514234096500246	471.5770331856499	-34.78425216272516	306.5250715706724	304.7101825685706	304.7101825685706
-22.3384615384615	-53.520879553331454	451.24121472411156	-34.78857170966545	293.30678957067255	-22.3384615384615	-56.91212410312651	451.24121472411156	-36.99288066703223	293.30678957067255	304.7101825685706	304.7101825685706
-26.806153846153848	-56.99599561271231	430.90539626257294	-37.047397148263	280.0885075706724	-26.806153846153848	-60.38724016250737	430.90539626257294	-39.25170610562979	280.0885075706724	304.7101825685706	304.7101825685706
-31.273846153846137	-60.54833772484768	410.56957780103454	-39.35641952115099	266.87022557067246	-31.273846153846137	-63.93958227464273	410.56957780103454	-41.560728478517774	266.87022557067246	304.7101825685706	304.7101825685706
-35.741538461538426	-64.1779058897376	390.23375933949615	-41.715638828329446	253.6519435706725	-35.741538461538426	-67.56915043953266	390.23375933949615	-43.91994778569623	253.6519435706725	304.7101825685706	304.7101825685706
-40.20923076923077	-67.88470010738213	369.8979408779575	-44.125055069798385	240.4336615706724	-40.20923076923077	-71.27594465717719	369.8979408779575	-46.32936402716518	240.4336615706724	304.7101825685706	304.7101825685706
-44.67692307692306	-71.66872037778117	349.5621224164192	-46.584668245557765	227.21537957067247	-44.67692307692306	-75.05996492757622	349.5621224164192	-48.78897720292454	227.21537957067247	304.7101825685706	304.7101825685706
-49.14461538461535	-75.52996670093476	329.2263039548808	-49.0944783556076	213.9970975706725	-49.14461538461535	-78.92121125072981	329.2263039548808	-51.298787312974376	213.9970975706725	304.7101825685706	304.7101825685706
-53.612307692307695	-79.46843907684296	308.89048549334217	-51.65448539994792	200.7788155706724	-53.612307692307695	-82.85968362663802	308.89048549334217	-53.858794357314714	200.7788155706724	304.7101825685706	304.7101825685706
-58.079999999999984	-83.48413750550567	288.5546670318038	-54.26468937857869	187.56053357067245	-58.079999999999984	-86.87538205530072	288.5546670318038	-56.46899833594547	187.56053357067245	304.7101825685706	304.7101825685706
-62.54769230769227	-87.57706198692291	268.2188485702654	-56.9250902914999	174.34225157067252	-62.54769230769227	-90.96830653671798	268.2188485702654	-59.12939924886668	174.34225157067252	304.7101825685706	304.7101825685706
-67.01538461538456	-91.74721252109474	247.88303010872698	-59.63568813871158	161.12396957067256	-67.01538461538456	-95.1384570708898	247.88303010872698	-61.83999709607837	161.12396957067256	304.7101825685706	304.7101825685706
-71.48307692307691	-95.99458910802116	227.54721164718842	-62.39648292021376	147.90568757067248	-71.48307692307691	-99.38583365781622	227.54721164718842	-64.60079187758055	147.90568757067248	304.7101825685706	304.7101825685706
-75.95076923076925	-100.31919174770215	207.21139318564977	-65.2074746360064	134.68740557067235	-75.95076923076925	-103.71043629749721	207.21139318564977	-67.41178359337319	134.68740557067235	304.7101825685706	304.7101825685706
